type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,14541.01,C2142102142,10354,0,M1882784578,0,0,0
PAYMENT,4786.69,C1006635250,45631,40844.31,M2095949911,0,0,0
DEBIT,2686.73,C1824721830,336474,333787.27,C1007470211,812435.12,815121.86,0
CASH_OUT,45945.13,C1423451759,40332,0,C529248597,141204.47,187149.6,0
TRANSFER,122521.83,C1755571102,1091,0,C1166084381,208790.04,331311.87,0
PAYMENT,20970.7,C2031960525,37250,16279.3,M225966963,0,0,0
PAYMENT,459.29,C411652076,107490,107030.71,M1874976880,0,0,0
CASH_OUT,311279.36,C2093074284,26070,0,C408158577,18064.21,329343.57,0
CASH_IN,17262.97,C1323243492,32133,49395.97,C705558094,5924031.56,5906768.59,0
PAYMENT,1271.23,C477874172,31895,30623.77,M2086233699,0,0,0
DEBIT,2959.01,C240198691,217098,214138.99,C1208308772,1590683.79,1593642.8,0
TRANSFER,123446.18,C948400698,24361,0,C1006465935,0,123446.18,0
PAYMENT,7151.63,C2046887665,25906,18754.37,M1297882540,0,0,0
PAYMENT,9023.5,C1252743192,5587,0,M1228862933,0,0,0
PAYMENT,14433.47,C997868685,1866,0,M375820083,0,0,0
PAYMENT,57.9,C110980735,125,67.1,M951296804,0,0,0
PAYMENT,15282.92,C1359267475,316,0,M1941554327,0,0,0
PAYMENT,21235.9,C515547657,59358,38122.1,M993364089,0,0,0
CASH_IN,101599.21,C1282597330,21919,123518.21,C1198811985,1376991.56,1275392.35,0
PAYMENT,2654.79,C1909590455,261753,259098.21,M984827758,0,0,0
PAYMENT,3147.1,C760374785,20984,17836.9,M1995795976,0,0,0
PAYMENT,9962.23,C395009744,2569,0,M925098872,0,0,0
PAYMENT,14278.02,C167766515,100232,85953.98,M1411863530,0,0,0
DEBIT,2625.99,C420997728,235086,232460.01,C459721806,302148.82,304774.81,0
PAYMENT,10786.19,C822600217,51876,41089.81,M1203844539,0,0,0
TRANSFER,148174.73,C697800362,24117,0,C289340614,19056.77,167231.5,0
PAYMENT,13293.92,C267730194,375,0,M23855583,0,0,0
PAYMENT,3593.31,C1338937508,35145,31551.69,M1517911345,0,0,0
PAYMENT,7162.82,C2093143745,39968,32805.18,M490816127,0,0,0
PAYMENT,4742.83,C640789187,21062,16319.17,M934337473,0,0,0
PAYMENT,6455.21,C1571710760,260,0,M1248564312,0,0,0
PAYMENT,3189.94,C1629964388,20320,17130.06,M1350105426,0,0,0
PAYMENT,26119.72,C2118206290,31319,5199.28,M1755234710,0,0,0
CASH_IN,131131.86,C866242697,1498,132629.86,C1397115497,194284.56,63152.7,0
PAYMENT,14364.85,C612638150,99286,84921.15,M1345032663,0,0,0
PAYMENT,18543.11,C1319594037,34055,15511.89,M1933561072,0,0,0
PAYMENT,9039.67,C2001831292,35105,26065.33,M2071463784,0,0,0
PAYMENT,5961.03,C241909490,13465,7503.97,M62794627,0,0,0
PAYMENT,3023.86,C2017404141,206245,203221.14,M1128738757,0,0,0
PAYMENT,3352.78,C344724977,145846,142493.22,M1713161936,0,0,0
TRANSFER,135289.71,C1736810162,135289.71,0,C1450998839,0,0,1
CASH_OUT,135289.71,C499563648,135289.71,0,C1559231794,120427.58,255717.29,1
TRANSFER,110149.57,C1771114836,69339,0,C1163258540,0,110149.57,0
PAYMENT,6933.51,C1765499120,79816,72882.49,M578818923,0,0,0
PAYMENT,2582.83,C168466695,49960,47377.17,M1802515107,0,0,0
CASH_OUT,129796.3,C1509876701,129407,0,C896128072,1346429.09,1476225.39,0
PAYMENT,5436.39,C2068293826,104894,99457.61,M635159564,0,0,0
CASH_OUT,31605.17,C1339297598,14509,0,C474983625,9734.28,41339.44,0
PAYMENT,21483.09,C1629158674,42105,20621.91,M660428875,0,0,0
CASH_IN,79189.68,C1549603592,32035,111224.68,C1885491870,2048601.07,1969411.39,0
CASH_IN,224766.03,C866077250,296,225062.03,C1646440789,0,0,0
PAYMENT,10973.28,C89903950,8023,0,M1216957614,0,0,0
PAYMENT,11110.17,C2096681956,5039,0,M905730915,0,0,0
PAYMENT,3268.37,C1860583217,3741,472.63,M1812525695,0,0,0
PAYMENT,10642.19,C1448442857,21076,10433.81,M27591939,0,0,0
CASH_IN,123022.86,C1583721905,25028,148050.86,C740089445,3233485.28,3110462.42,0
CASH_OUT,162831.94,C1968514824,4609,0,C1310608587,2344179.37,2507011.31,0
TRANSFER,91070.84,C144871544,82626,0,C1355792926,216065.6,307136.44,0
PAYMENT,16002.59,C554041714,10645,0,M1392322758,0,0,0
PAYMENT,5555.07,C239876342,11331,5775.93,M309413911,0,0,0
PAYMENT,169.26,C57530042,388579,388409.74,M955086089,0,0,0
PAYMENT,15444.73,C1460236650,134423,118978.27,M1335933548,0,0,0
PAYMENT,11748.69,C571833636,15636,3887.31,M1896026450,0,0,0
PAYMENT,12562.64,C1839049785,222808,210245.36,M656676924,0,0,0
PAYMENT,10244.29,C785497505,709446,699201.71,M1202827432,0,0,0
PAYMENT,7791.41,C1196240899,23749,15957.59,M1085224238,0,0,0
PAYMENT,7936.04,C1664132143,241795,233858.96,M693005329,0,0,0
PAYMENT,5241.34,C120425491,11174,5932.66,M1049812893,0,0,0
PAYMENT,1891.05,C1483019708,19652,17760.95,M34718789,0,0,0
CASH_OUT,250013.2,C1773636864,119476,0,C648852344,4483406.59,4733419.79,0
PAYMENT,1010.09,C1097980316,1,0,M826932475,0,0,0
PAYMENT,10316.7,C1031153019,9390,0,M1752985688,0,0,0
CASH_OUT,72216.49,C663677426,21445,0,C1372125217,126990.77,199207.26,0
TRANSFER,141248.26,C1499363292,23201,0,C2089970615,227761.36,369009.62,0
PAYMENT,3272.79,C1435487345,13798,10525.21,M1585088552,0,0,0
PAYMENT,1704.07,C241908588,29779,28074.93,M614555114,0,0,0
CASH_IN,156585.64,C258400587,55112,211697.64,C1667088148,1018959.46,862373.82,0
PAYMENT,1814.04,C97977159,152,0,M1387325642,0,0,0
PAYMENT,2450.32,C2085663099,152785,150334.68,M1149528835,0,0,0
PAYMENT,16453.82,C2046068207,50610,34156.18,M743949475,0,0,0
PAYMENT,15859.91,C1433760571,10479,0,M844023525,0,0,0
PAYMENT,9333.8,C1867048638,52087,42753.2,M2108183848,0,0,0
TRANSFER,70835.09,C54140173,3876,0,C1070811686,0,70835.09,0
PAYMENT,7805.8,C1191676513,68257,60451.2,M1876093225,0,0,0
PAYMENT,12407.56,C1357701358,20445,8037.44,M65887627,0,0,0
DEBIT,1161.11,C2026015509,15468,14306.89,C1275526112,923321.66,924482.77,0
PAYMENT,5840.98,C2211461,292,0,M930989567,0,0,0
CASH_OUT,94778.03,C1578489758,458000,363221.97,C452161425,1472237.74,1567015.77,0
PAYMENT,4.27,C853767530,152890,152885.73,M1060839461,0,0,0
PAYMENT,4826.97,C1714444288,11895,7068.03,M384420479,0,0,0
PAYMENT,7197.16,C1057535469,26022,18824.84,M1498710049,0,0,0
CASH_OUT,133381.59,C1036002131,62242,0,C1823881296,2806298.84,2939680.43,0
CASH_IN,53029.97,C1705159846,10751,63780.97,C1150157769,1277875.71,1224845.74,0
TRANSFER,144193.02,C528468514,9915,0,C557918192,0,144193.02,0
PAYMENT,6655.91,C1658258532,246210,239554.09,M1580296662,0,0,0
CASH_IN,76007.73,C772159786,5383,81390.73,C2024755809,1989470.45,1913462.72,0
CASH_IN,93482.24,C1330239506,1052,94534.24,C609606911,0,0,0
CASH_IN,8576.25,C359076283,152419,160995.25,C92273285,1632293.9,1623717.65,0
PAYMENT,8037.7,C1087223064,124660,116622.3,M1604127554,0,0,0
CASH_OUT,106246.76,C1586872811,2631,0,C1083645530,3177929.45,3284176.21,0
PAYMENT,13455.83,C1934817611,125683,112227.17,M1587214156,0,0,0
CASH_IN,120354.49,C1776951494,586,120940.49,C990376647,22180.24,0,0
PAYMENT,6750.26,C419446409,230415,223664.74,M2113672259,0,0,0
PAYMENT,1384.29,C1951775783,31249,29864.71,M1275154043,0,0,0
PAYMENT,6689.61,C1416484100,388,0,M1227787718,0,0,0
PAYMENT,1800.09,C272872512,62199,60398.91,M1459045029,0,0,0
PAYMENT,17485.98,C1812494474,197474,179988.02,M1366657136,0,0,0
CASH_OUT,119002.08,C1545197482,1746,0,C717275362,180526.23,299528.31,0
DEBIT,1388.35,C806831334,157,0,C590813928,570761.88,572150.24,0
PAYMENT,5767.43,C536127046,15400,9632.57,M1648335808,0,0,0
PAYMENT,14660.81,C1888068778,824,0,M2050227753,0,0,0
CASH_IN,56708.67,C1078960575,853,57561.67,C32834975,615444.07,558735.4,0
CASH_OUT,151980.71,C1588642797,41921,0,C500176962,1044064.81,1196045.52,0
PAYMENT,10759.98,C1671528549,20437,9677.02,M109508750,0,0,0
PAYMENT,5070.5,C997847992,1117,0,M1670312081,0,0,0
CASH_OUT,251319.73,C205780525,272,0,C1093937685,323837.24,575156.97,0
CASH_OUT,48471.23,C1034960291,55009,6537.77,C820355963,200178,248649.22,0
CASH_OUT,49771.69,C1235287454,11688,0,C344935079,1322639.91,1372411.6,0
TRANSFER,190560.03,C1572767299,42507,0,C1404118130,6871904.31,7062464.34,0
PAYMENT,13193.53,C1314906439,2735,0,M1916702730,0,0,0
CASH_OUT,108710.98,C1010622430,52292,0,C150016905,279572.33,388283.31,0
PAYMENT,1956.79,C354011780,45486,43529.21,M620582073,0,0,0
PAYMENT,1300.7,C583347948,783,0,M2027804485,0,0,0
PAYMENT,5927.79,C600538928,5034,0,M1834860396,0,0,0
PAYMENT,3760.07,C1717853797,12250,8489.93,M1888864787,0,0,0
PAYMENT,17115.96,C148838862,337510,320394.04,M142176614,0,0,0
PAYMENT,8363.35,C1286242682,10689,2325.65,M305205166,0,0,0
TRANSFER,18864.76,C1649435983,20895,2030.24,C1119045850,0,18864.76,0
PAYMENT,14197.15,C568445474,16947,2749.85,M970468917,0,0,0
CASH_OUT,161105.66,C596515551,561,0,C448280980,330685.67,491791.33,0
CASH_OUT,76174.12,C1117092348,37564,0,C905416499,853178.51,929352.63,0
PAYMENT,14054.46,C1837767510,11685,0,M366684500,0,0,0
TRANSFER,58187.87,C1188073938,14096,0,C1078128267,3695680.08,3753867.94,0
PAYMENT,13.94,C795040365,47968,47954.06,M311342204,0,0,0
CASH_OUT,171981.42,C1590931184,288755,116773.58,C209941417,11775992.01,11947973.43,0
PAYMENT,13505.93,C474999545,55636,42130.07,M692742959,0,0,0
PAYMENT,1164.06,C1308624686,552,0,M233280560,0,0,0
PAYMENT,13799.54,C1855766359,49765,35965.46,M343253688,0,0,0
PAYMENT,5436.02,C1518530159,475220,469783.98,M1802872603,0,0,0
CASH_OUT,76818.36,C1612237605,21556,0,C726861000,163086.97,239905.34,0
PAYMENT,8567.63,C1505871356,64211,55643.37,M352172349,0,0,0
PAYMENT,2750.89,C1383500230,1497,0,M1955672398,0,0,0
PAYMENT,10962.41,C598275077,11168,205.59,M1516602652,0,0,0
TRANSFER,55998.4,C1010503471,5041,0,C594235617,2510595.05,2566593.46,0
CASH_OUT,126067.02,C1105023655,20099,0,C1194175799,0,126067.02,0
PAYMENT,3174.45,C624008773,19898,16723.55,M1393210010,0,0,0
PAYMENT,6331.12,C934055331,889,0,M483375515,0,0,0
PAYMENT,4431.25,C900063217,27137,22705.75,M859645373,0,0,0
PAYMENT,7630.13,C1613723628,46093,38462.87,M30214419,0,0,0
PAYMENT,1498.37,C445383820,11235,9736.63,M1078385325,0,0,0
PAYMENT,4618.33,C1531790686,69156,64537.67,M849435317,0,0,0
CASH_IN,96181.19,C1215533065,114499,210680.19,C2126815534,5577234.44,5481053.25,0
CASH_IN,123749.4,C1041676312,19838,143587.4,C1862067577,886036.62,762287.22,0
PAYMENT,13231.51,C255884593,60542,47310.49,M923593374,0,0,0
PAYMENT,12646.56,C1663817646,20332,7685.44,M1760982443,0,0,0
PAYMENT,3412.93,C1691559025,62933,59520.07,M878410351,0,0,0
PAYMENT,15999.03,C166743533,30415,14415.97,M1383086677,0,0,0
CASH_IN,180862.24,C805141702,50476,231338.24,C1738576814,0,0,0
PAYMENT,3443.17,C1083892564,11194,7750.83,M1267618191,0,0,0
TRANSFER,1293595.52,C411007033,1293595.52,0,C1470544838,0,0,1
CASH_OUT,1293595.52,C1545616572,1293595.52,0,C1503189539,0,1293595.52,1
CASH_OUT,52949.7,C1261954095,92,0,C1863134170,1155645.58,1208595.29,0
PAYMENT,19174.64,C1921828591,181288,162113.36,M290575927,0,0,0
PAYMENT,6459.03,C1279909245,42096,35636.97,M950754887,0,0,0
PAYMENT,9617.07,C746867715,15167,5549.93,M863750090,0,0,0
PAYMENT,4356.47,C836458221,70025,65668.53,M1398829047,0,0,0
PAYMENT,10156.01,C1569375692,123507,113350.99,M807537696,0,0,0
CASH_OUT,220648.43,C1537562871,17887,0,C1740929668,0,220648.43,0
CASH_IN,60636.89,C191531939,260893,321529.89,C757374059,0,0,0
PAYMENT,3747.8,C4557735,6824,3076.2,M539415683,0,0,0
TRANSFER,82671.92,C1370833552,118025,35353.08,C91380021,0,82671.92,0
PAYMENT,28521.79,C249425046,118459,89937.21,M577324633,0,0,0
PAYMENT,6386.64,C880614491,430130,423743.36,M1327987078,0,0,0
CASH_OUT,145865.16,C780109224,16904,0,C792816899,0,145865.16,0
PAYMENT,534.53,C1187796400,8573,8038.47,M445585142,0,0,0
PAYMENT,3607.45,C1854977896,17020,13412.55,M1007697367,0,0,0
PAYMENT,6871.36,C416648752,25454,18582.64,M2056192890,0,0,0
CASH_OUT,269091.6,C298827956,174984,0,C98491342,275535.09,544626.69,0
PAYMENT,4005.57,C747416031,11131,7125.43,M404489840,0,0,0
PAYMENT,6882.37,C436880090,30917,24034.63,M1966078799,0,0,0
PAYMENT,3333.81,C1017407076,379408,376074.19,M1148438534,0,0,0
PAYMENT,8252.14,C212295360,21389,13136.86,M106441112,0,0,0
TRANSFER,17789.75,C433125489,59852,42062.25,C1043120369,1789654.27,1807444.02,0
PAYMENT,24638.46,C1136210101,12377,0,M1977497436,0,0,0
PAYMENT,3552.09,C839763094,16508,12955.91,M746631638,0,0,0
PAYMENT,11782.87,C641077355,21550,9767.13,M584496934,0,0,0
PAYMENT,533.03,C2116284062,10326,9792.97,M1459945101,0,0,0
CASH_OUT,138242.35,C1101470030,450563,312320.65,C575830115,1452173.01,1590415.36,0
PAYMENT,11618.05,C1449126363,23837,12218.95,M938060432,0,0,0
PAYMENT,890.78,C1206508150,50067,49176.22,M1048434348,0,0,0
PAYMENT,1094.27,C398844297,27267,26172.73,M1837266123,0,0,0
CASH_OUT,56372.56,C1689336167,206382,150009.44,C1233614269,0,56372.56,0
PAYMENT,11707.67,C875125739,127046,115338.33,M215493966,0,0,0
PAYMENT,14431.93,C1912747058,40025,25593.07,M521486612,0,0,0
CASH_IN,147644.96,C1629337374,19834,167478.96,C217947462,2498383.13,2350738.17,0
TRANSFER,36293.75,C753026094,67021,30727.25,C1064518280,2132052.1,2168345.85,0
CASH_OUT,284769.89,C1327650340,22149,0,C832156900,79596.95,364366.84,0
CASH_IN,137881.02,C2055910197,2963,140844.02,C1303572537,0,0,0
TRANSFER,187807.02,C1982029373,4085,0,C611043178,907844.52,1095651.55,0
PAYMENT,11446.13,C1214162915,11302,0,M353393594,0,0,0
PAYMENT,6356.02,C975982902,14277,7920.98,M1452421880,0,0,0
PAYMENT,8775.93,C1808721526,10575,1799.07,M2090118462,0,0,0
PAYMENT,8883.02,C610924155,87104,78220.98,M1672156668,0,0,0
CASH_OUT,130272.26,C2135601833,11075,0,C430329120,81078.38,211350.64,0
PAYMENT,2759.18,C653139235,149691,146931.82,M1306521003,0,0,0
PAYMENT,24699.12,C1994392857,20261,0,M1544896150,0,0,0
PAYMENT,22918.59,C172238642,47295,24376.41,M952381796,0,0,0
TRANSFER,20229.5,C1325015976,146117,125887.5,C2142483908,1190916.14,1211145.64,0
DEBIT,1453.66,C997082479,41394,39940.34,C211466771,3209632.96,3211086.62,0
PAYMENT,8344.43,C280529031,30848,22503.57,M158254309,0,0,0
PAYMENT,4352.06,C370557187,6293,1940.94,M1595550611,0,0,0
PAYMENT,76.13,C196246599,30511,30434.87,M1954859064,0,0,0
CASH_OUT,340347.9,C1354666482,13640,0,C338656508,0,340347.9,0
CASH_OUT,55853.93,C1593212613,62640,6786.07,C126675170,0,55853.93,0
PAYMENT,13333.12,C1186885912,260984,247650.88,M346662143,0,0,0
CASH_OUT,138005.59,C817665689,120709,0,C1748380162,609050.11,747055.7,0
TRANSFER,141750.57,C1574028829,10355,0,C139805930,93366.18,235116.75,0
TRANSFER,19723.2,C1758611982,174,0,C1501075310,4994766.72,5014489.93,0
PAYMENT,7291.11,C822449591,82614,75322.89,M1708770640,0,0,0
CASH_OUT,17276.46,C921376472,8369,0,C1454127763,0,17276.46,0
PAYMENT,114.86,C1284745265,9746,9631.14,M1361458233,0,0,0
PAYMENT,9137.22,C2063505416,70,0,M348982361,0,0,0
PAYMENT,897.62,C1162800337,69324,68426.38,M623480765,0,0,0
PAYMENT,1002.12,C723086792,20694,19691.88,M1464468278,0,0,0
PAYMENT,19540.55,C1708152170,672,0,M216885770,0,0,0
CASH_IN,142045.04,C1819947378,3998,146043.04,C103914605,0,0,0
DEBIT,107.16,C1806617720,497488,497380.84,C618380678,58805.4,58912.56,0
PAYMENT,1162.36,C204652386,814284,813121.64,M1810377172,0,0,0
PAYMENT,4320.57,C1445225594,327,0,M1274331082,0,0,0
PAYMENT,1981.81,C1378140281,69691,67709.19,M2015950176,0,0,0
PAYMENT,8931.28,C232409515,509,0,M1673444661,0,0,0
CASH_IN,138188.83,C393055795,49624,187812.83,C1579116117,1427056.46,1288867.62,0
PAYMENT,5881.83,C684849739,847,0,M1998158315,0,0,0
CASH_OUT,74391.36,C1633170728,21320,0,C340881134,692195.73,766587.09,0
CASH_IN,109868.56,C440349478,757,110625.56,C1768370767,1345342.35,1235473.79,0
PAYMENT,14330.8,C1033605512,45692,31361.2,M32600561,0,0,0
PAYMENT,2567.05,C564196754,6579,4011.95,M1122321539,0,0,0
PAYMENT,4155.69,C596871814,21096,16940.31,M694618620,0,0,0
PAYMENT,15063.21,C265123111,87393,72329.79,M1734666497,0,0,0
TRANSFER,258296.58,C1478269137,27085,0,C1241615880,0,258296.58,0
PAYMENT,18851.24,C1235567303,1097,0,M765813401,0,0,0
PAYMENT,383.69,C1841933005,21231,20847.31,M1362062773,0,0,0
CASH_OUT,25922.37,C855617069,12043,0,C1585851601,697072.55,722994.92,0
PAYMENT,30293.5,C877179713,40348,10054.5,M351791303,0,0,0
PAYMENT,4629,C1050635561,596,0,M1910383121,0,0,0
PAYMENT,3990.03,C8213968,100490,96499.97,M728179912,0,0,0
CASH_IN,170176.82,C1851060904,10,170186.82,C236276172,236273.07,66096.25,0
PAYMENT,447.31,C1855622105,353123,352675.69,M69439503,0,0,0
PAYMENT,2861.9,C376481063,6123,3261.1,M1610138867,0,0,0
PAYMENT,9494.52,C1694914710,104690,95195.48,M2101153745,0,0,0
PAYMENT,7265.96,C1853342924,30041,22775.04,M2008107693,0,0,0
PAYMENT,11647.82,C547647013,49728,38080.18,M896712295,0,0,0
PAYMENT,5549.92,C1710443937,19261,13711.08,M418027408,0,0,0
TRANSFER,83697.41,C465307630,23076,0,C225190465,0,83697.41,0
PAYMENT,7821.14,C1000149880,337858,330036.86,M1149030383,0,0,0
PAYMENT,21434.04,C140936935,1096,0,M1939764082,0,0,0
CASH_IN,209062.88,C541829290,62052,271114.88,C1614280501,0,0,0
TRANSFER,10000000,C48892155,19749042.95,9749042.95,C281499391,0,0,1
CASH_OUT,10000000,C1049094143,10000000,0,C1023840891,2517892.18,12517892.18,1
TRANSFER,9749042.95,C1040320190,9749042.95,0,C598263954,0,0,1
CASH_OUT,9749042.95,C1139926828,9749042.95,0,C1698433621,213495.23,9962538.18,1
PAYMENT,152.03,C286167673,13145,12992.97,M280442808,0,0,0
PAYMENT,1679.26,C1043264742,10653,8973.74,M1915399304,0,0,0
PAYMENT,10855.26,C399664622,750,0,M1047632475,0,0,0
TRANSFER,36959.76,C1999749303,10123,0,C2108943241,0,36959.76,0
PAYMENT,4956.19,C1347972149,35347,30390.81,M1411485381,0,0,0
PAYMENT,12148.93,C1722840408,207116,194967.07,M528295233,0,0,0
CASH_OUT,100788.14,C215472991,51555,0,C872750153,134910.38,235698.52,0
PAYMENT,4706.53,C1415068582,9054,4347.47,M824680128,0,0,0
PAYMENT,24182.53,C1200022152,5174,0,M1975112708,0,0,0
CASH_IN,110450.25,C1621705758,42425,152875.25,C1323135675,4017461.01,3907010.77,0
TRANSFER,55627.13,C1836386133,11250,0,C1996444629,0,55627.13,0
TRANSFER,289831.4,C488061649,106580,0,C629341724,0,289831.4,0
PAYMENT,10089.86,C641057923,421,0,M211217903,0,0,0
PAYMENT,35359.39,C1226579079,554,0,M1845061319,0,0,0
CASH_OUT,160042.55,C1709221415,258404,98361.45,C1360747748,86826.68,246869.23,0
CASH_OUT,91089.05,C1579337441,21887,0,C1421570873,1665329.38,1756418.43,0
TRANSFER,230562.82,C2004029830,1165,0,C2005073751,1223113.51,1453676.33,0
PAYMENT,18087.48,C1360699121,62558,44470.52,M833346411,0,0,0
PAYMENT,3591.98,C2046166641,2244,0,M375838696,0,0,0
PAYMENT,13111.58,C319696579,239,0,M2081541962,0,0,0
PAYMENT,27963.56,C891132727,10924,0,M367317995,0,0,0
PAYMENT,8615.25,C2004787106,21137,12521.75,M90666392,0,0,0
PAYMENT,1242.92,C1551532576,5011,3768.08,M1865578959,0,0,0
PAYMENT,1772.94,C1823635460,21197,19424.06,M1388776383,0,0,0
PAYMENT,5819.97,C1512372293,11732,5912.03,M639897295,0,0,0
DEBIT,560.78,C1504260183,199522,198961.22,C720184943,855426.82,855987.6,0
PAYMENT,4529.43,C869880366,191864,187334.57,M1312977600,0,0,0
PAYMENT,1456.71,C1217810353,334,0,M1487791484,0,0,0
PAYMENT,3187.81,C563905637,27106,23918.19,M2090149604,0,0,0
CASH_IN,151766.64,C109319424,158072,309838.64,C1831824025,0,0,0
CASH_OUT,129539.05,C825595561,129482,0,C763811292,0,129539.05,0
PAYMENT,8927.78,C1951368006,462671,453743.22,M565721389,0,0,0
PAYMENT,18557.24,C129111055,292005,273447.76,M447699598,0,0,0
PAYMENT,4105.07,C309509934,7318,3212.93,M1919126812,0,0,0
PAYMENT,9937.61,C1701244211,26369,16431.39,M92119099,0,0,0
CASH_OUT,107478.19,C49411189,209087,101608.81,C1666596661,443639.43,551117.62,0
TRANSFER,79082.84,C1813283418,2906,0,C1135472313,0,79082.84,0
PAYMENT,1291.64,C1053423006,21072,19780.36,M1457382916,0,0,0
PAYMENT,697.42,C1535308534,57273,56575.58,M323796366,0,0,0
PAYMENT,5855.57,C1658380156,10772,4916.43,M1527572709,0,0,0
CASH_OUT,168408.03,C399877168,10336,0,C900310261,0,168408.03,0
CASH_IN,100394.02,C1627638665,92204,192598.02,C1015701914,179470.33,79076.31,0
PAYMENT,18396.42,C1157946346,15945,0,M2045991023,0,0,0
TRANSFER,141492.44,C1136498501,49611,0,C378075025,297420.15,438912.6,0
PAYMENT,4459.25,C1016939320,1096,0,M1596265674,0,0,0
CASH_OUT,8843.5,C1014370145,295,0,C487488474,193814.5,202658,0
PAYMENT,9240.28,C333361173,17933,8692.72,M1166845397,0,0,0
PAYMENT,24123.39,C846752490,139,0,M1056532163,0,0,0
PAYMENT,16171.47,C1489057553,134241,118069.53,M2017690577,0,0,0
CASH_IN,96843,C161319177,11091,107934,C767511091,5377702.38,5280859.38,0
PAYMENT,1365.64,C2082945415,71529,70163.36,M764407981,0,0,0
CASH_OUT,82763.65,C1228321734,50332,0,C976143620,795837.62,878601.27,0
CASH_OUT,31246.6,C738635304,950314,919067.4,C1488132516,345215.05,376461.65,0
PAYMENT,2252.2,C1772638510,12566,10313.8,M997252654,0,0,0
PAYMENT,3968.9,C1193603589,5202,1233.1,M1590326055,0,0,0
PAYMENT,7034.9,C1967159537,255409,248374.1,M1216104921,0,0,0
PAYMENT,5158.43,C673721865,32153,26994.57,M628499296,0,0,0
PAYMENT,20058.89,C1392984271,4084,0,M2040527351,0,0,0
CASH_OUT,1702.82,C271505579,105,0,C836441689,8853240.92,8854943.74,0
CASH_OUT,129322.77,C72848621,316,0,C1748651346,17327.12,146649.89,0
PAYMENT,8197.96,C1832889744,4500,0,M1802088833,0,0,0
PAYMENT,6189.67,C233101255,65,0,M900520554,0,0,0
CASH_IN,66749.36,C628077154,11164,77913.36,C996344433,467483.87,400734.51,0
CASH_IN,356716.89,C61663991,8224,364940.89,C1990291115,15316484.39,14959767.5,0
PAYMENT,1937.97,C685596586,99996,98058.03,M2071048017,0,0,0
CASH_IN,219215.73,C601222911,28881,248096.73,C680363718,924099.23,704883.5,0
PAYMENT,13374.06,C1196053280,100347,86972.94,M94921836,0,0,0
PAYMENT,2578.16,C1943357615,21435,18856.84,M2138829372,0,0,0
PAYMENT,6799.58,C1782414752,716,0,M753987471,0,0,0
DEBIT,1874.16,C1975081614,11192,9317.84,C829893372,304977.48,306851.65,0
CASH_IN,90421.9,C1442032663,20648,111069.9,C71017011,129311.09,38889.18,0
PAYMENT,6026.28,C1411521396,16066,10039.72,M2139429608,0,0,0
PAYMENT,5907.41,C1079460540,315,0,M143445429,0,0,0
PAYMENT,1351.1,C1286704747,14080,12728.9,M456433487,0,0,0
